,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
10,104501,89.0,mx,8160,4,2,26,Describing routines,"
      Adriana I go jogging every morning al 7:00 o'clock. I go to work al 10.30 a.m. I have lunch at 2:00 p.m. I go home after work at 8.00. Laura walks the dog in the morning. makes breakfast at 10:00 a.m. sets the table at 1:30 p. m. does the laundry everyday in the morning. does the ironing once a week. You feed the dog twice everyday. do the gardening once a month. do the shopping on Sunday morning. do the housework every day in the morning.
    ",does the ironing once a week .
11,4627,81.0,co,11300,7,1,49,Giving instructions to play a game,"
      Make a group of 10 children, these children have make a circle with children holding hands and put into the cycle of 9 seats, these children should dance to the music around the chairs that are in the middle, when the music stops the children must find a chair and sit on it. The child left without a chair stands and must leave the game. Starts again but it takes a chair, the aim play is that there is always one chair less than the amount of children participating in the game. The game ends when only have one chair and two children. The winner is the child sit on the last chair.
    ","Starts again but it takes a chair , the aim play is that there is always one chair less than the amount of children participating in the game ."
12,127708,45.0,co,12115,6,3,43,Creating an office dress code,"
      The Men must use - suits, ties and blue pants. Is important wear things from natural fabrics. For Woman - use dresses or large skirts, do not use drop earrings and tigh t-shirts.
    ",Is important wear things from natural fabrics .
13,146993,94.0,mx,12166,3,6,22,Writing your online profile,"
      Hi, I can walk, but I can't drive. Name: Lety Age: 43 Birthay:16 October Like doing: dancing, reading, walking on the park and run in the bike. Lives in: Guadalajara Favorite. Season: Autumn Animal: Hourses Time: Morning and evening Day: Sunday Number: 7
    ",Lives in : Guadalajara Favorite .
14,146993,60.0,mx,12170,4,2,26,Describing routines,"
      Hi, Sean and Granny, welcome in my house. Well, Sean, plis, you plays basketball very afternoon. Plays computer games at 6 pm. Watches movies on Saturdays at 5pm. And you, Granny plis does laundry on Tuesnesday afternoon. Does gardening in the morning. Sets the table at 6pm. And I feed the dog at 8am every day. Walk the dog in the afternoon. Feed the dog again at 5pm every day.
    ",Plays computer games at 6 pm .
15,146993,60.0,mx,12170,4,2,26,Describing routines,"
      Hi, Sean and Granny, welcome in my house. Well, Sean, plis, you plays basketball very afternoon. Plays computer games at 6 pm. Watches movies on Saturdays at 5pm. And you, Granny plis does laundry on Tuesnesday afternoon. Does gardening in the morning. Sets the table at 6pm. And I feed the dog at 8am every day. Walk the dog in the afternoon. Feed the dog again at 5pm every day.
    ",Does gardening in the morning .
16,146993,60.0,mx,12170,4,2,26,Describing routines,"
      Hi, Sean and Granny, welcome in my house. Well, Sean, plis, you plays basketball very afternoon. Plays computer games at 6 pm. Watches movies on Saturdays at 5pm. And you, Granny plis does laundry on Tuesnesday afternoon. Does gardening in the morning. Sets the table at 6pm. And I feed the dog at 8am every day. Walk the dog in the afternoon. Feed the dog again at 5pm every day.
    ",Sets the table at 6pm .
17,115817,95.0,mx,12316,3,6,22,Writing your online profile,"
      Name: Mary Age: 26 Birthday: 06/02 Like doing: Like chating online, working, eating out with my friends and shopping. Lives in: Chihuahua, Mexico. Favorite Season: Summer Color: Purple Animal: Dog Time: Morning Day: Saturday Number: 7 I can cook but i can't sing.
    ","Lives in : Chihuahua , Mexico ."
18,142379,95.0,mx,12613,4,3,27,Writing a party invitation,"
      Subject:Itzel's birthday. From: Adriana. To: Family and friends. Hello! We'having a party. 6 p.m. Saturday please come. I'm making the beans charros and Jesus making the pot roast. Jesus'friends getting the music. Hernando are buying the beer ,soda and water. We're all giving gifts please bring one. It going to be great! See you there! Adriana.
    ",Jesus'friends getting the music .
19,60219,100.0,co,13063,6,2,42,Filling in an arrival card,"
      Dear aunt Jane, I'm very happy for you because travelling is wonderful, but since it's your first time, it is very important that you know something. First you must bring to the airport: -Passport: it is a document that identifies you in the world and you need to show in the custom desk when you'll arrive at the airport, also immigration will request it. -Visa: it is a document that allows you to enter in the USA. Have a good trip
    ",-Visa : it is a document that allows you to enter in the USA .
20,143337,89.0,mx,14494,3,3,19,Renovating your home,"
      My bedroom I have a big bedroom.The wall are white and the curtains are blue. meddle of the room. next to the bed is a big table.There is also a big closet. My kitchen I have a small kitchen.The wall are white. There is one small window is a sink. is the stove.next to table. The refrigerator is opposite in the srove
    ",is the stove.next to table .
21,102953,86.0,co,16520,4,2,26,Describing routines,"
      Carmen: I''m going to Florida because I must work, then I need your help with my childrens. The rutine''s sean and Granny are the next: Sean Plays Basketball every afternoon. Plays Comuter games a 6 pm. Watches movies on saturday at 5 pm. Granny Does Laundry on Tuesday afternoon. does gardening in the morning. set the table at 6 pm. Also, I want that you help me with my dog. Feed the dog at 8 am every day. Walk the dog in the afternoon. Feed the dog again at 5 pm every day. Carmen, my phone is ##########, please anything call me. Thanks, Tirso
    ",does gardening in the morning .
22,105448,93.0,es,19460,3,4,20,Giving directions to a party at home,"
      Hello Jane:You in the liverpool Rd. go straight ahead and turn your left. My house is next to the restaurant, opposite the park. Is between the supermarket and the restaurant.See you later!
    ",Is between the supermarket and the restaurant.See you later !
23,14985,89.0,mx,19491,3,5,21,Giving suggestions about clothing,"
      Sandy.Why don't you buy this orange summer skirt is to cheap. The white pants are very nice, but are to expensive. How about the red hat? Is beutiful. I like all the clouths.
    ",Is beutiful .
24,14985,86.0,mx,19502,4,8,32,Describing people in photos,"
      Hi, I show you my photos of my vacations.In the first I'ts me in the beach, I'm wear a white blouse and a pink pants, I'm very happy and relaxed. In the second photo it's my hudsband in the park, he's very handsome, he have blond hair. Is wearing a sunglasses and a black t-shirt.In the last photo are my sister and her boyfriend are very sweet. He
    ",Is wearing a sunglasses and a black t-shirt.In the last photo are my sister and her boyfriend are very sweet .
25,76339,83.0,co,19605,4,2,26,Describing routines,"
      jose eats breaksfast at 10am every day. does yoga once a week. surfs the internet every afternoon. Watches tv one hour a day. plays guitar on tuesday in the afternoon. plays computer games once a week with his friends on saturday. does the laundry the weekends . you feed the dog at 9am every day. walk the dog once a day. wash the dog once a week in the morning. feed the dog again at 7pm every day.
    ",does yoga once a week .
26,76339,83.0,co,19605,4,2,26,Describing routines,"
      jose eats breaksfast at 10am every day. does yoga once a week. surfs the internet every afternoon. Watches tv one hour a day. plays guitar on tuesday in the afternoon. plays computer games once a week with his friends on saturday. does the laundry the weekends . you feed the dog at 9am every day. walk the dog once a day. wash the dog once a week in the morning. feed the dog again at 7pm every day.
    ",plays computer games once a week with his friends on saturday .
27,76339,83.0,co,19605,4,2,26,Describing routines,"
      jose eats breaksfast at 10am every day. does yoga once a week. surfs the internet every afternoon. Watches tv one hour a day. plays guitar on tuesday in the afternoon. plays computer games once a week with his friends on saturday. does the laundry the weekends . you feed the dog at 9am every day. walk the dog once a day. wash the dog once a week in the morning. feed the dog again at 7pm every day.
    ",does the laundry the weekends .
28,46323,98.0,mx,19761,4,2,26,Describing routines,"
      SeanPlays basketball in the afternoon and plays computer games at 6pm in the evening everyday. Watches movies on Saturdays at 5pm in the afternoon.GrannyDoes the laundry on Tuesday afternoon and does gardening in the morning. Sets the table at 6pm every evening.You Feed the dog at 8am and 5 pm everyday and walk in the afternoon.
    ",Sets the table at 6pm every evening.You Feed the dog at 8am and 5 pm everyday and walk in the afternoon .
29,37853,85.0,es,20911,4,2,26,Describing routines,"
      Sean Plays computer games every day but always do yours homework before to go at bed. he never watches tv in the afternoon. Does ironing on friday evening. does wash the dishes every afternoon. Grany Walks the dog in the morning. Does the gardening every saturday. does laundryes every afternoon. never sets the table at 12m. I feed the dog at 7 am every day. I walk the dog every weekend
    ",Does ironing on friday evening .
30,37853,85.0,es,20911,4,2,26,Describing routines,"
      Sean Plays computer games every day but always do yours homework before to go at bed. he never watches tv in the afternoon. Does ironing on friday evening. does wash the dishes every afternoon. Grany Walks the dog in the morning. Does the gardening every saturday. does laundryes every afternoon. never sets the table at 12m. I feed the dog at 7 am every day. I walk the dog every weekend
    ",does wash the dishes every afternoon .
31,37853,85.0,es,20911,4,2,26,Describing routines,"
      Sean Plays computer games every day but always do yours homework before to go at bed. he never watches tv in the afternoon. Does ironing on friday evening. does wash the dishes every afternoon. Grany Walks the dog in the morning. Does the gardening every saturday. does laundryes every afternoon. never sets the table at 12m. I feed the dog at 7 am every day. I walk the dog every weekend
    ",Does the gardening every saturday .
32,37853,85.0,es,20911,4,2,26,Describing routines,"
      Sean Plays computer games every day but always do yours homework before to go at bed. he never watches tv in the afternoon. Does ironing on friday evening. does wash the dishes every afternoon. Grany Walks the dog in the morning. Does the gardening every saturday. does laundryes every afternoon. never sets the table at 12m. I feed the dog at 7 am every day. I walk the dog every weekend
    ",does laundryes every afternoon .
33,136977,94.0,mx,21742,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon. Plays computer games at 6 Pm. Watches movies on Saturday at 5 PM. Granny Does laundry on Tuesday afternoon. Does gardening in the morning. Sets the table at 6 PM. Joaquin Feed the dog at 8 AM every day. Walks the dog in the afternoon. Feeds the dog again at 5 PM every day.
    ",Plays computer games at 6 Pm .
34,136977,94.0,mx,21742,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon. Plays computer games at 6 Pm. Watches movies on Saturday at 5 PM. Granny Does laundry on Tuesday afternoon. Does gardening in the morning. Sets the table at 6 PM. Joaquin Feed the dog at 8 AM every day. Walks the dog in the afternoon. Feeds the dog again at 5 PM every day.
    ",Does gardening in the morning .
35,136977,94.0,mx,21742,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon. Plays computer games at 6 Pm. Watches movies on Saturday at 5 PM. Granny Does laundry on Tuesday afternoon. Does gardening in the morning. Sets the table at 6 PM. Joaquin Feed the dog at 8 AM every day. Walks the dog in the afternoon. Feeds the dog again at 5 PM every day.
    ",Sets the table at 6 PM .
36,136977,94.0,mx,21742,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon. Plays computer games at 6 Pm. Watches movies on Saturday at 5 PM. Granny Does laundry on Tuesday afternoon. Does gardening in the morning. Sets the table at 6 PM. Joaquin Feed the dog at 8 AM every day. Walks the dog in the afternoon. Feeds the dog again at 5 PM every day.
    ",Feeds the dog again at 5 PM every day .
37,136977,88.0,mx,21749,5,1,33,Planning to attend a music festival,"
      From: Joaquin To: My family Hi family, I'm going to go a music festival this weekend. I'm camping, so I'll have to tent, a sleeping bag, a backpack, soap and towels, bottles of water and toilet paper. The weather on July, in these place is warm, but not too hot. Sometimes It rain too. So I'll need suncreen, sunglasses, t-shirt and shorts, a sweater and a waterproof jacket. I'm going to listening to pop and dance music. Hope you have a nice weekend too. Joaquin.
    ",Sometimes It rain too .
38,149676,88.0,cl,21818,2,3,11,Writing a weather guide for your city,"
      Good Weather in Belo Horizonte In Belo Horizonte, Brazil, we have a good weather. Summer start in December. Is sunny and ho. From December to March is sunny, hot and sometimes rainy. Usually we go to summer house around city, swimming pool. We wear shorts, T- Shirt''s skirts and dressers. We go the shopping''s and bars. At night we dance.
    ",Is sunny and ho .
39,34194,90.0,mx,22026,4,2,26,Describing routines,"
      Mary. Eats breakfast every day at 8 am. Does laundry on Saturday afternoon. Watches movie on Sunday evening. Carmen. plays computer games on Saturday morning. plays basketball every day morning. makes dinner on Monday night. You Walk the dog every day morning. Feed the dog two times a day at 9 am and 5 pm. Play with the dog once a week.
    ",plays computer games on Saturday morning .
40,34194,90.0,mx,22026,4,2,26,Describing routines,"
      Mary. Eats breakfast every day at 8 am. Does laundry on Saturday afternoon. Watches movie on Sunday evening. Carmen. plays computer games on Saturday morning. plays basketball every day morning. makes dinner on Monday night. You Walk the dog every day morning. Feed the dog two times a day at 9 am and 5 pm. Play with the dog once a week.
    ",makes dinner on Monday night .
41,105801,100.0,mx,23190,3,6,22,Writing your online profile,"
      Name: Perla Age: 31 Birthday: July 24th Like doing: cooking, dancing, reading, surfing the internet. Lives in: Mexico. Favorite season: summer Animal: cats Time: evening Day: Sunday Number: 24
    ",Lives in : Mexico .
42,105801,97.0,mx,23194,4,2,26,Describing routines,"
      Estimated  hosekeeperThese are the routines of Sean, Granny and Perla:Sean Plays basketball every day in the afternoon. Plays computer game at 6 pm and watches movies on Saturdays at 5pm.GrannyDoes laundry on Tuesday afternoon. Does gardening in the the morning and sets the table at 6pm.PerlaFeed the dog at 8am every day. Walk the dog every day in the afternoon and feed the dog again at 5 pm every day.See you soon.Perla.
    ",Plays computer game at 6 pm and watches movies on Saturdays at 5pm.GrannyDoes laundry on Tuesday afternoon .
43,105801,97.0,mx,23194,4,2,26,Describing routines,"
      Estimated  hosekeeperThese are the routines of Sean, Granny and Perla:Sean Plays basketball every day in the afternoon. Plays computer game at 6 pm and watches movies on Saturdays at 5pm.GrannyDoes laundry on Tuesday afternoon. Does gardening in the the morning and sets the table at 6pm.PerlaFeed the dog at 8am every day. Walk the dog every day in the afternoon and feed the dog again at 5 pm every day.See you soon.Perla.
    ",Does gardening in the the morning and sets the table at 6pm.PerlaFeed the dog at 8am every day .
44,169659,87.0,mx,23263,3,6,22,Writing your online profile,"
      Name: Antonio. Age: 55. Birthday: 5th August. Like doing: Playing soccer and baseball. Lives in: Huehuetoca, Mexico. Favorite: Season: Autumn. Color: Pink. Animal: Horse. Time: Morning. Day: Thursday. Number: 29.
    ","Lives in : Huehuetoca , Mexico ."
45,84469,79.0,mx,23439,3,3,19,Renovating your home,"
      Hi, my room is finished. it's beautiful! There is a bed, there is a tv. I make a windows, is beautiful. I have a picture the my family on the table next to bed. Is great. I have a cortains green My bedroom is wonderful
    ",Is great .
46,85355,90.0,mx,24512,2,2,10,Writing a birthday invitation,"
      I''m 42 years old on saturday 25 october. And I''m having a party. On my birthday I like to have dinner,eat cake,listen to music and song sings. The party is at my house. it starts at 7 o''clock. Gives my present, jajajaj. hope you can come.
    ","Gives my present , jajajaj ."
47,96025,96.0,mx,25004,4,3,27,Writing a party invitation,"
      Hey, hello I would like to invite my party. Is the next Thursday 6th May at1pm. The address is No. # Yellow Street. Monica and Bety will bring chickens sandwiches, water and wine. I invited 30 guests, the music will be dance music. Come on, I hope to see you there.
    ",Is the next Thursday 6th May at1pm .
48,96025,92.0,mx,25035,8,2,58,Reviewing a song for a website,"
      Song:Home Improvement by Josh Woodward. The instrument is only the guitar. Is a calm and different topic. This song talk about you don''t need too many materials things like expenses house to be happy. This song remember me sometimes you can enjoy simple things like the nature. I think is good song but I prefer love songs or dancing songs. Anyway you need to lisen it and give your own opinion.
    ",Is a calm and different topic .
49,165752,90.0,mx,25809,3,4,20,Giving directions to a party at home,"
      Hi Jane. Is very simple, look go to down Liverpool Rd. turn left in the Green Ave. Mi home is opposite the park and is between Supermarket and Restaurant
    ","Is very simple , look go to down Liverpool Rd ."
50,165752,45.0,mx,25815,4,2,26,Describing routines,"
      Sean plays basketball every afternoon. plays computer games at 6pm. watches movies on Saturday at 5pm. Granny Does laundry on Tuesday afternoon. Does gardening in the morning. Set the table at 6pm. You Feet the dog at 8am every day. walk the dog in the afternoon. feed the dog again at 5pm every day.
    ",plays computer games at 6pm .
51,165752,45.0,mx,25815,4,2,26,Describing routines,"
      Sean plays basketball every afternoon. plays computer games at 6pm. watches movies on Saturday at 5pm. Granny Does laundry on Tuesday afternoon. Does gardening in the morning. Set the table at 6pm. You Feet the dog at 8am every day. walk the dog in the afternoon. feed the dog again at 5pm every day.
    ",Does gardening in the morning .
52,165752,82.0,mx,25828,5,6,38,Summarizing a story,"
      A Clockwork Orange.This book's very interesting, I read the version Stanly Kubrick, no de original version of Anthony Burgess.This history is setting in the future london. Is Sci-Fi history. the history is about Alex DeLarge He's an teenager he's 17 year old.He has so much problem because he lovely the music classic, and the ultra-violence.
    ",Is Sci-Fi history .
53,140557,70.0,mx,27449,10,2,74,Doing a survey about discrimination,"
      In Mexico we have discrimination but don't accept it in the Sociality. Is underwater. When some people go to a discobar if you are darkskin or fat you can't go enter, if you try to get a good job you can get only with a good recomendation and is more easy if you are white people, the Mexican natice people is very defficulty for to go a nice school to get a nice job and to live in nice area. Inclusive we don't have laws por protect the people to the discrimination. may be in the future we can get laws about the discrimination.
    ",Is underwater .
54,140557,88.0,mx,27451,10,4,76,Applying to be a fitness trainer,"
      Hello Mr James How are you? I feel nice. I write you about to apply to the sport center job like a trainning in aerobics, box, bike and jogging. I have a good healthy good blood presure, your gym is a modern and excellet place very clean a good design and very big place. Im the perfect tranning bacouse I have a lot of patience and I very friendly with the people and I think this is my career and goal in my life, and I strong tall and good looking men you can get more clients with me. Thanks and see you soon. Bye Bye
    ","Im the perfect tranning bacouse I have a lot of patience and I very friendly with the people and I think this is my career and goal in my life , and I strong tall and good looking men you can get more clients with me ."
55,39895,90.0,mx,28238,7,8,56,Posting comments on a celebrity forum,"
      I think the same of Taylorsthebest. Is easy to lie on TV. I think that Alana put him in a trap. Maybe she hired a girl to seduce Gavin, probably he fell into the trap and fell in love. So she can ask for the divorce for infidelity, if there's a trial, she will win. She gets the money, she becomes rich, single and most famous. Just like a movie. I think I've seen too many movies.
    ",Is easy to lie on TV .
56,16766,85.0,mx,28317,4,2,26,Describing routines,"
      Gets up at 7 o'clock in the morning. Has breakfast after take shower. Walks the dog every day in the morning. Does the ironing on Monday. Makes dinner at 6 o'clock. Does the laundry on Wednesday. Watches tv in the afternoon. Does the dishes and mops the floor every day. Plays the guitar at night. Does the shopping on Saturday. Goes to bed at 10 o'clock. Good luck.
    ",Gets up at 7 o'clock in the morning .
57,16766,85.0,mx,28317,4,2,26,Describing routines,"
      Gets up at 7 o'clock in the morning. Has breakfast after take shower. Walks the dog every day in the morning. Does the ironing on Monday. Makes dinner at 6 o'clock. Does the laundry on Wednesday. Watches tv in the afternoon. Does the dishes and mops the floor every day. Plays the guitar at night. Does the shopping on Saturday. Goes to bed at 10 o'clock. Good luck.
    ",Does the ironing on Monday .
58,16766,85.0,mx,28317,4,2,26,Describing routines,"
      Gets up at 7 o'clock in the morning. Has breakfast after take shower. Walks the dog every day in the morning. Does the ironing on Monday. Makes dinner at 6 o'clock. Does the laundry on Wednesday. Watches tv in the afternoon. Does the dishes and mops the floor every day. Plays the guitar at night. Does the shopping on Saturday. Goes to bed at 10 o'clock. Good luck.
    ",Does the laundry on Wednesday .
59,16766,85.0,mx,28317,4,2,26,Describing routines,"
      Gets up at 7 o'clock in the morning. Has breakfast after take shower. Walks the dog every day in the morning. Does the ironing on Monday. Makes dinner at 6 o'clock. Does the laundry on Wednesday. Watches tv in the afternoon. Does the dishes and mops the floor every day. Plays the guitar at night. Does the shopping on Saturday. Goes to bed at 10 o'clock. Good luck.
    ",Does the dishes and mops the floor every day .
60,16766,85.0,mx,28317,4,2,26,Describing routines,"
      Gets up at 7 o'clock in the morning. Has breakfast after take shower. Walks the dog every day in the morning. Does the ironing on Monday. Makes dinner at 6 o'clock. Does the laundry on Wednesday. Watches tv in the afternoon. Does the dishes and mops the floor every day. Plays the guitar at night. Does the shopping on Saturday. Goes to bed at 10 o'clock. Good luck.
    ",Plays the guitar at night .
61,16766,85.0,mx,28317,4,2,26,Describing routines,"
      Gets up at 7 o'clock in the morning. Has breakfast after take shower. Walks the dog every day in the morning. Does the ironing on Monday. Makes dinner at 6 o'clock. Does the laundry on Wednesday. Watches tv in the afternoon. Does the dishes and mops the floor every day. Plays the guitar at night. Does the shopping on Saturday. Goes to bed at 10 o'clock. Good luck.
    ",Does the shopping on Saturday .
62,28422,83.0,mx,28796,4,1,25,Writing about what you do,"
      My job is interesting and exciting, I'm a software consultant and always I help people. I like this work, sometimes I work for long hours on the day and sometimes I take breaks. Often I have meetings with our clients for resolve them issues in a system. Always I think on a solutions for the problems and that is very tiring.
    ",Always I think on a solutions for the problems and that is very tiring .
63,119968,97.0,mx,31192,7,6,54,Issuing a written warning,"
      Dear James, some serious problems have been brought to my attention relating to your working style and habits. This is a formal letter of warning to ask you to improve your work. Let me outline the areas in wich you need to improve. About punctuality, you have to be on time at the office. Besides is very important to do team work. Sometimes you just do some work and you didn't let you know to your co-workers about the news. Is important to keep your space clean and tidy also.
    ",Is important to keep your space clean and tidy also .
64,140,95.0,mx,33247,4,2,26,Describing routines,"
      Paty Sets the table after brakefast. Does her homework at noon. Plays bicycle every afternoon. Watches TV after lunch. You - Walk the god in the morning. - Clean the house before lunch. - Go for the children at the school. - Take a rest after that.
    ",Does her homework at noon .
65,56994,88.0,mx,33730,3,6,22,Writing your online profile,"
      Name: Maribel (My friends say Mary)Age: 39Birthday: 11 OctuberLikes: cooking, reading, swimming and shopping!Lives in: Queretaro, Mexico.FavoriteSeason: springAnimal: dolphinTime: morningDay: SundayNumber: 96I can swim but I can't play soccer!
    ","Lives in : Queretaro , Mexico.FavoriteSeason : springAnimal : dolphinTime : morningDay : SundayNumber : 96I can swim but I ca n't play soccer !"
66,127793,92.0,mx,33787,5,1,33,Planning to attend a music festival,"
      I'm so exiting about the Rock Steady Music Festival. Is from July 27th to July 30th. And I'm gonna need some things. For camping. I'm going to need a tent, a seeping bag, a backpack, soap and towels, bottles of water and toilet paper. And sunscreen, sunglasses, T-shirts, shorts, and waterproof jacket. Oh and the most important the tickets. And I'm going to listen to pop music.
    ",Is from July 27th to July 30th .
67,157428,83.0,mx,34262,3,5,21,Giving suggestions about clothing,"
      Why don't you buy these white pants? is expensive 32 dollars but is usefull .The orange summer skirt is 11 dollars is expensive, I saw it more cheap . I think you should buy this beige sweater is cheap and combines with the pants. The purple top is 15 dollars and it's nice for your girlfriend How about the red hat ? it's nice and your girlfriend likes , this red hat is 9 dollars if you want. The Blue sweatshirt is nice and cheap is 12 dollars. There are two sizes for the swater ; Medium and Large , tell me what do you want?
    ","is expensive 32 dollars but is usefull .The orange summer skirt is 11 dollars is expensive , I saw it more cheap ."
68,157428,79.0,mx,34294,7,4,52,Writing about a memorable experience,"
      Hello TimI'm fine thanks, I went to Italy near to the volcano  Etna. Is a scary story because  the volcano had  eruption and I was very very close. The people was running beacuse they felt a hard earthquake near to the mountain.I was in a tent when I heard a strange noice comes from the vulcano , I have been there two years and I can't believe it. The volcano was doing an eruption and the lava down for the skirts by the mountain and I had not a camera.
    ",Is a scary story because the volcano had eruption and I was very very close .
69,133452,80.0,mx,34669,1,2,2,Taking inventory in the office,"
      thirty pens and fifteen pencils. Also there are twelve desks and fourteen chairs. There are sixteen headphones and one table. Greetings! Nefi
    ",Greetings !
70,173424,84.0,mx,34913,4,2,26,Describing routines,"
      Plays basketball everyday in the afternoom. Plays computer gamesat 6pm in the evening, everyday. Watches movies on saturdays at 5pm in the afternoon. Granny Does the laubdryon Tuesday afternoon. Does gardening in the morning. Sets the tableat 6pm every evening.
    ","Plays computer gamesat 6pm in the evening , everyday ."
71,173424,84.0,mx,34913,4,2,26,Describing routines,"
      Plays basketball everyday in the afternoom. Plays computer gamesat 6pm in the evening, everyday. Watches movies on saturdays at 5pm in the afternoon. Granny Does the laubdryon Tuesday afternoon. Does gardening in the morning. Sets the tableat 6pm every evening.
    ",Does gardening in the morning .
72,173424,84.0,mx,34913,4,2,26,Describing routines,"
      Plays basketball everyday in the afternoom. Plays computer gamesat 6pm in the evening, everyday. Watches movies on saturdays at 5pm in the afternoon. Granny Does the laubdryon Tuesday afternoon. Does gardening in the morning. Sets the tableat 6pm every evening.
    ",Sets the tableat 6pm every evening .
73,154323,94.0,mx,35698,3,6,22,Writing your online profile,"
      Name: German (My friends say Ger) Age: 20 Birthday: 13 May Like doing: Singing, dancing, surfing the internet and cooking. Lives in: Mexico Favorite season: Winter Animal: Horse Time: Night Day: Friday Number: !0
    ",Lives in : Mexico Favorite season : Winter Animal : Horse Time : Night Day : Friday Number : !
