,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
25,48380,86.0,br,2804,2,6,14,Telling someone what you're doing,"
      Hi Charlie, Sorry, I'm busy.Right now I'm many working and studying english . Is my life is race, because have many travels for do. Thank you. Valdir
    ","Is my life is race , because have many travels for do ."
26,11908,97.0,br,3510,3,6,22,Writing your online profile,"
      Name: Homely Age: 31 Birthday: 02/22/1980 Like doing: running on the park, swimming, eating out, dancing and listening to music, but I don't like watching play soccer in the TV. Lives in: Porto Velho, Brazil. Favorite Season: winter Animal: dog Time: everyone Day: when I'm in my house I can dance, sing and swim. I can't eat pineapple.
    ","Lives in : Porto Velho , Brazil ."
27,64178,84.0,br,3707,4,1,25,Writing about what you do,"
      I work in a store. I love my job because I have many differents things for to do every day. My job is a pleasure for me. I love sell clothes and can help people choose too. Always I can know new persons. Sometimes I have meetings in my job and many times I travell for others stores in others citys. Is necessary because are same stores and I have to teach how to work for many employees. Sometimes I work in my office and every day I send emails and talk on de phone.
    ",Is necessary because are same stores and I have to teach how to work for many employees .
28,10230,90.0,br,3802,4,2,26,Describing routines,"
      Lucas makes the bed every day in the morning. sets the table every evening. does Homework every day in the afternoon. walks the dog every day in the afternoon. plays football at 5pm on tuesday . plays computer ganes at 6pm every day. washs end dishes wednesday . Maria Makes Breakfast at 7am every day. washes en dishes on monday, tuesday and friday. goes to the shopping once a week on saturday. plays computer games every day at 03pm every day. plays tennis once a week on saturday.
    ",sets the table every evening .
29,10230,90.0,br,3802,4,2,26,Describing routines,"
      Lucas makes the bed every day in the morning. sets the table every evening. does Homework every day in the afternoon. walks the dog every day in the afternoon. plays football at 5pm on tuesday . plays computer ganes at 6pm every day. washs end dishes wednesday . Maria Makes Breakfast at 7am every day. washes en dishes on monday, tuesday and friday. goes to the shopping once a week on saturday. plays computer games every day at 03pm every day. plays tennis once a week on saturday.
    ",does Homework every day in the afternoon .
30,10230,90.0,br,3802,4,2,26,Describing routines,"
      Lucas makes the bed every day in the morning. sets the table every evening. does Homework every day in the afternoon. walks the dog every day in the afternoon. plays football at 5pm on tuesday . plays computer ganes at 6pm every day. washs end dishes wednesday . Maria Makes Breakfast at 7am every day. washes en dishes on monday, tuesday and friday. goes to the shopping once a week on saturday. plays computer games every day at 03pm every day. plays tennis once a week on saturday.
    ",plays football at 5pm on tuesday .
31,10230,90.0,br,3802,4,2,26,Describing routines,"
      Lucas makes the bed every day in the morning. sets the table every evening. does Homework every day in the afternoon. walks the dog every day in the afternoon. plays football at 5pm on tuesday . plays computer ganes at 6pm every day. washs end dishes wednesday . Maria Makes Breakfast at 7am every day. washes en dishes on monday, tuesday and friday. goes to the shopping once a week on saturday. plays computer games every day at 03pm every day. plays tennis once a week on saturday.
    ",goes to the shopping once a week on saturday .
32,10230,90.0,br,3802,4,2,26,Describing routines,"
      Lucas makes the bed every day in the morning. sets the table every evening. does Homework every day in the afternoon. walks the dog every day in the afternoon. plays football at 5pm on tuesday . plays computer ganes at 6pm every day. washs end dishes wednesday . Maria Makes Breakfast at 7am every day. washes en dishes on monday, tuesday and friday. goes to the shopping once a week on saturday. plays computer games every day at 03pm every day. plays tennis once a week on saturday.
    ",plays computer games every day at 03pm every day .
33,77197,87.0,br,3913,14,2,106,Choosing a renewable energy source,"
      Im always been a firm believer that our planet needs help. Every day Earth continues being destroyed. We don't care about the environment when using fossil fuels, dumping garbage through the nature and destroying forests to the livestock.We dont need to be heroes to do something. Lets start with our city, changing our sources of energy.I believe that, if we use the energy with care, we can avoid the waste. And, without waste, we can use other sources of energy, like the wind power, that is the conversion of wind energy into electricity, using turbines. As you know, in our city, wind is always present. All we need is the wind turbines.As far as Im concerned, with US$ 80.000,00 we can finish the construction of these turbines and the transmission facilities. There are no fuel costs, and the maintenance costs are low.I agree all those turbines are not so beautiful, but we can put them in places where there aren't so many visitors. Even though the landscape become uglier, our planet will thank us.
    ","Lets start with our city , changing our sources of energy.I believe that , if we use the energy with care , we can avoid the waste ."
34,77197,87.0,br,3919,14,8,112,Delivering a punch line,"
      Youll never believe this. Im a pilot, and this is a history the older pilots always tell us. Some years ago, two fighter pilots were in two aircraft, flying together. It was raining and they were running out of fuel, that means one hadnt enough fuel to wait the landing of the other, so they decided to proceed with a land with wingman. Because of the rain, it was hard to see the runway, and everything happened really fast. They landed out of the runway, the landing gear of them broke and one stopped far away from the other. The fire-fighter truck came fast to one aircraft, in order to rescue the pilot, but he was pretty fine. The most incredible thing happened then. The pilot, worried about his friend, climbed into the truck and asked to the fire-fighter to go fast until the other aircraft. During the path, the pilot fell out of the truck and became injured, with his leg broken. His friend, the other pilot, was watching the scene, much better than his hasty friend.
    ","Im a pilot , and this is a history the older pilots always tell us ."
35,48055,97.0,br,3957,2,2,10,Writing a birthday invitation,"
      i! Hi, Im 41 on Sunday. Im having a party at my house. Lets eat cake, dance, sing and meet friends. The party starts at 9 o'clock. Hope you can come!' Luciana
    ","Lets eat cake , dance , sing and meet friends ."
36,130149,98.0,br,4357,2,5,13,Making notes for a visitor,"
      Hello my Friend.There are many things near to the house. Is a good restaurant on Blue Stree.Opposite the restaurant is a hospital.Next to the hospital are many department stores.On Green Street is a park.See you.
    ",Is a good restaurant on Blue Stree.Opposite the restaurant is a hospital.Next to the hospital are many department stores.On Green Street is a park.See you .
37,44756,92.0,br,4726,5,2,34,Writing a holiday postcard,"
      hi dad! I'm in california and the wether today is very much good. is hot and sunny. i'm going to the beach today and tomorow i'm going to the Santa Monica. If the wether is wet, don't worry, go to the museum and eat one of the great restaurants. see you.
    ",is hot and sunny .
38,169102,85.0,br,4732,4,2,26,Describing routines,"
      Paty: Walks the dog in the morning, every day. Feeds the dog at 9 a.m and 5 p.m, every day. Does gardening on tuesday afternon. Pedro: Does the laundry once a week. Pays the bills once a week too. Sets the table at 8 p.m., every day. I: Clean the house in the morning. Mop the floor in the afternon.
    ","Feeds the dog at 9 a.m and 5 p.m , every day ."
39,169102,85.0,br,4732,4,2,26,Describing routines,"
      Paty: Walks the dog in the morning, every day. Feeds the dog at 9 a.m and 5 p.m, every day. Does gardening on tuesday afternon. Pedro: Does the laundry once a week. Pays the bills once a week too. Sets the table at 8 p.m., every day. I: Clean the house in the morning. Mop the floor in the afternon.
    ",Does gardening on tuesday afternon .
40,169102,85.0,br,4732,4,2,26,Describing routines,"
      Paty: Walks the dog in the morning, every day. Feeds the dog at 9 a.m and 5 p.m, every day. Does gardening on tuesday afternon. Pedro: Does the laundry once a week. Pays the bills once a week too. Sets the table at 8 p.m., every day. I: Clean the house in the morning. Mop the floor in the afternon.
    ",Pays the bills once a week too .
41,169102,85.0,br,4732,4,2,26,Describing routines,"
      Paty: Walks the dog in the morning, every day. Feeds the dog at 9 a.m and 5 p.m, every day. Does gardening on tuesday afternon. Pedro: Does the laundry once a week. Pays the bills once a week too. Sets the table at 8 p.m., every day. I: Clean the house in the morning. Mop the floor in the afternon.
    ","Sets the table at 8 p.m. , every day ."
42,139672,88.0,br,4766,3,5,21,Giving suggestions about clothing,"
      Thanks, I can help you! I think you should buy this purple top. Is expensive but is nice. The red hat is cheap. This is beautyfull. How about the orange summer skirt? It's very cheap too. Bye.
    ",Is expensive but is nice .
43,139672,98.0,br,4786,2,2,10,Writing a birthday invitation,"
      Hi, I'm 27 on saturday, I'm having a party at my house and I invited a lot of friends. Lets eat cake and barbecue. We can dance and sing a lot. The party starts at 7 o'clock. Hope you come! Alberto
    ",Lets eat cake and barbecue .
44,139672,85.0,br,4787,2,3,11,Writing a weather guide for your city,"
      In So Paulo, Brazil, it's very interesting in the summer, because it's hot and sunny, sometimes It's rainy and cool. Depends on the day, there are four seasons here. In So Paulo there are a lot of nice beaches. You'll like so much!Thanks,Alberto
    ","Depends on the day , there are four seasons here ."
45,98137,94.0,br,4835,4,4,28,Writing about what you like doing,"
      Hello Dillon, I would like to do many things in my birthday. I don't surfing because it's so difficult to me. I love scuba dive because it's interesting. Sometimes it's dangerous but it's very exciting. I don't like going sailing because it's boring. I can do some sports. I can't play football or badminton because it's tiring. I love doing yoga because it's relaxing. Make music it's a great idea. I love listening to music because it's fun. My brother can play guitar and James can play drums very well. My sister and I can sing. We love singing. I am a good singer. Kisses, Gleyce
    ",Sometimes it 's dangerous but it 's very exciting .
46,139967,84.0,br,5463,7,4,52,Writing about a memorable experience,"
      Tim, I'm sorry for not giving news, now I'm in a very tumultuous time because I am finishing my graduate work completed, and it's leaving me no time for anything else. So, in my life I haven't nothing very interesting to tell you, I'm working and studing so hard. Oh,! Last month I went to participate of a community action like a volunteer, I helped the old people, distributing soup to the poors and before it I had been giving toys to a needy children. It was a exciting and fun experience, I have learned that don't cost anything to help those in need and it also make good to those who help! I'm going to have more contact with you, It' my promisse! Kisses.. Bruna.
    ",Kisses .. Bruna .
47,139967,85.0,br,5464,7,5,53,Taking part in a TV viewing survey,"
      Hello Renee! What's Up? I'm going fine. So, I understood the survey as follows: the marjority people have in their home more that 2 Tvs. the most watched programs are the News and Weather followed by movies and soap operas. In Our age group the most popular program is sitcoms and the least popular is talk shows, but I don't agree! The students like us prefere watch tv on the evening but it isn't just our preference, it's of everyone. Comparing males and females preference, for women, they like movies less aggressive and more sentimental, but men like action and suspense. I hope having helped you! Kisses Bruna.
    ",Kisses Bruna .
48,139967,90.0,br,5467,7,8,56,Posting comments on a celebrity forum,"
      I think this couple is following in love and they are laughing at all these speculations , because in my opinion this is a play to get more attention and be in focus in the media. Is not a conspiration but is a gossip to maintain Gavin and Alana in the magazines and on the news. The money involved is so important to the Gavin's career that after all gossips, He and Alana will be back on the romance. I belive in the Love!
    ",Is not a conspiration but is a gossip to maintain Gavin and Alana in the magazines and on the news .
49,13655,88.0,br,5551,9,5,69,Writing safety guidelines,"
      If you hear a tsunami alert you must leave the hotel but don''t use the elevator Don''t go to the beach to see the wave approaching the land, you will have no time to scape. When the alarm was given you will have 2 hours to stay in safe and let a radio turn on to be informed the next steps. Is possible after the tsunami occurs a flooding, stay in a high ground and not drink water, you can stay sick.
    ","Is possible after the tsunami occurs a flooding , stay in a high ground and not drink water , you can stay sick ."
50,162866,92.0,br,6662,8,5,61,Selling items in an online auction,"
      Cellphone with double chip. This cellphone is very functional. You can put two different chips, of different companies and pay just for one cellphone, fantastic! Is is pink and small, 8 centimeters of height and 3 centimeters of width. If you buy this, you will like a lot and will have a great and modern product for just $50. This is you opportunity, take it.
    ","Is is pink and small , 8 centimeters of height and 3 centimeters of width ."
51,162866,91.0,br,6670,9,6,70,Asking for leave,"
      Hi Angela, My nephew born in this week and I would like to visit him and his family. I know that I am new in this job, so, I am sorry for asking permission for absent, but it is realy important for me. Do you think that it will be possible? Is just for one day, and I can pay this hours on next week. What do you think? I am waiting your answer. Thank you, Nathali.
    ","Is just for one day , and I can pay this hours on next week ."
52,130753,55.0,br,6686,8,3,59,Making a 'to do' list of your dreams,"
      I'm not a dreamer. Im a planner. I normally change my dreams to plans. For example, Im dreaming improve my ability in English. Than, I made a plan: I started the Englishtown, Im watching at least a movie a week with the subtitles in English, and I speak in English with some friends when its possible. Dreaming is good, but make a dream real is better. Thats what I think.
    ",Im a planner .
53,15538,90.0,br,7197,3,8,24,Choosing a birthday present,"
      Hi!Lets buy a chocolate birthday cake! I can expend U$ 30,00 on it. I can buy another gift too, like flowers.Please don't buy anything that he doesn't like.Gleison
    ",Lets buy a chocolate birthday cake !
54,109176,95.0,br,7315,1,4,4,Describing your family in an email,"
      Hello, Maria! My names Ricardo. Im from Promisso, in Brazil. Im thirty-four years old. Im a manager in of Banco do Brasil. There are four peoples in my family. My wife, my son, my daught and I. My wifes names Elaine. Nice to meet you! Regards, Ricardo
    ",Im a manager in of Banco do Brasil .
55,109176,86.0,br,7321,2,2,10,Writing a birthday invitation,"
      Hello! Im 34 on Sunday, Mai 15rd and Im having a party. The party is at my house. The birthday will starts at 8:30 pm. Well eat cake and drink beer or coke. Lets dance and sing song. Hope you can come! Ricardo.
    ",Lets dance and sing song .
56,52982,90.0,br,7557,2,6,14,Telling someone what you're doing,"
      Hi Vanessa, I'm busy. Right now I'm talking with a friend and he's wanting that I help him to arrange his party for tonight. But you are invited, we meet us there, may it be? At Franc's house, after of 08:30 pm. See you there. Kisses! Eudes Henrique.
    ",Kisses !
57,119046,88.0,br,8029,7,1,49,Giving instructions to play a game,"
      Hi dears, Lets go to play Bowling. Is very easy to play. Put ten bottles in line up in rows of 4, in front of that put more 3 , again put 2, finally put 1. Each player is allowed to take two shots on each turn. The player give one point for each pin that is knocked down. If the player knocked down all the bottles in the same shots, the player was a 'strike' and he takes two more shots and adds ten points. The winner is the player with the most points. Have a nice game. Be careful, the Bowling ball is havy.
    ",Is very easy to play .
58,152195,94.0,br,8050,8,2,58,Reviewing a song for a website,"
      1. Introduction: Josh Woodward, Home Improvement.2. The song: an unhappy lyric about Americas's consumer today's society. There is a full arrangement, not just a singer with his guitar. The news is an older style American folk, different from songwriter's dark style. 3. Impression: although it is a negative theme about the singer-songwriter background, the song is enjoyable and has a beautiful and original melody.4. Conclusion: this different style could not be all fans' taste, but it is a special and professional song about an important feeling of lost. Is worth listening to it a lot of times!
    ",Is worth listening to it a lot of times !
59,50487,87.0,br,8716,1,1,1,Introducing yourself by email,"
      Hi, my name's Wellington and I'm 29 years old. I love english, because this,I'm here to learn more. I realy wanna learn with you and &quot;grow up&quot; on this culture. Thanks a lot.
    ",Thanks a lot .
60,155575,93.0,br,8771,5,6,38,Summarizing a story,"
      Title: Blood and Guts Author: Richard Hollingham Setting: Europe and USA Main characters: Dentists and Doctors Type of Story: History Plot: Richard Hollingham is a journalist who has researched the history of modern surgery from ancient Egypt to the present day. He made ?his research in hospitals, museums and universities as counting the surgeries were done at the time without anesthesia, risks of infections and high mortality. Is a freak history! But a good reading, I really like it!
    ",Is a freak history !
61,71787,95.0,br,9052,4,1,25,Writing about what you do,"
      My job is very exciting. Sometimes it's boring because I have to do many things and I don't have enough time. I usually talk on the phone and send emails. I have meetings everyday and rarely have breaks. I never go to business trip, this is very cool but I never have oportunity. I don't know if everything you do on your job is everything you need to grow up.
    ",Sometimes it 's boring because I have to do many things and I do n't have enough time .
62,174654,92.0,br,9074,8,1,57,Writing a natural remedies pamphlet,"
      * Tea made from white willow bark and cayenne pepper: Drink it hot. Good for people who has aches and pains. * Garlic crushed with lemon and acerola is great for the immune system: make a tea with those ingredients and drink it hot twice a day. They are natural antibiotics, good for people who has infections. * A spoonful of honey and ginger is a good home medicine for those who have a sore throat. Is recommended to take three to five spoonfuls a day.
    ",Is recommended to take three to five spoonfuls a day .
63,126271,87.0,br,9199,4,2,26,Describing routines,"
      Andr Plays baseball every day. Plays video games at 8pm. Watches movies on Saturday at 4pm. Jogging on Sunday at 5pm. Maria Does gardening in the morning. Sets the table at 7pm. Does laundry on Tuesday afternoon. Ricardo Feed the dog 9am every day. Walk the dog in afternoon in the park.
    ",Sets the table at 7pm .
64,27786,75.0,br,9384,7,1,49,Giving instructions to play a game,"
      Instructions for Frisbee Bowling Fill ten plastic bottles with water. Line up in rows of 4, then 3, then 2, then 1. For each player is given a frisbee. For each player is given a total of ten turns. Each player can take two shots on each turn. To score a point, the player has to make knock down a pin. Two more shots are available, if the player makes a strike (all the bottles are knocked down) If successful, all the points are added together. Wins the game: The player with the most points.
    ",Wins the game : The player with the most points .
65,138960,87.0,br,9751,7,1,49,Giving instructions to play a game,"
      Mark an area about 8 x by 3 meters as the bowling alley. Use ten plastic bottles as the bowling pins and filled with a little water to make them heavier. Then, line the bottles just like ten - pin bowling. Each player with a frisbee is allowed to take two shots on each turn. Each pin score one point. If you do a strike, then the player take two more shots and all the points are added together. Wins the player with the most points.
    ",Wins the player with the most points .
66,62932,90.0,br,9920,4,3,27,Writing a party invitation,"
      Hi people. The party is on saturday 7th june, 7 p.m. everyone is invited.  Is a costume party. Choose good costumes. The foods are sandwichs, cakes, chicken and fruits. The drinks are beer, coke and juice. the music are, dance music and rock. I hope you will .Bye, kleber.
    ",Is a costume party .
67,85923,83.0,br,10068,6,3,43,Creating an office dress code,"
      All employees must follow the dress code at all times when they are in the office.Men: Male emplpoyees can wear suit and ties, shirt an jeans is  allowed only on fridays. Men can't wear T-shirt, shorts baggy or tight,  any cloths that are too short, too tight, too baggy or too lose. We will apreciete  if you chose natural fabrics  as cotton and leather.Women:Famele employees can wear women's suits or dresses. Is not allowed red dress, T-shirt, shorts baggy or tight, any cloths that are too short, too tight, too baggy or too lose. We will apreciete if you chose natural fabrics as cotton and leather.. Earrings and bracelets is allowed in the office.Anyone, who doesn't follow the dress code, will be warned two times, at the third time will lose their job.Thank you for your understanding.
    ","Is not allowed red dress , T-shirt , shorts baggy or tight , any cloths that are too short , too tight , too baggy or too lose ."
68,85923,92.0,br,10077,7,1,49,Giving instructions to play a game,"
      Intruction for Ballon Volleyball You have to do two teams of four or more people, between the teams we have the net. The balloon is throw in to the play by the referee. The balloon cam be hit by the team as many time as they want. If the ballon touch the ground or fall out the the court the other a point is scored for the other team. Instruction for Bolt Two teams of five person, each team with two boll of mani sizes ( small and larges). The objective of the game is to thrown one ball into the bin by the first player. If succesfull the ball the ball gets put aside, if not the ball the ball given to the next member of the team and the player goes to the end of line. The first team that haven't no more ball win the game. Instruction for soccer Two teams of three or more person, two corners, one person have to be a goalkeeper, the other players have to kick the ball into the opponent's goals. Wins the game team to do more goal. If the match ands with no goals we have penalty kicks to tie the game.
    ",Wins the game team to do more goal .
69,82282,90.0,br,10108,7,5,53,Taking part in a TV viewing survey,"
      Hi Renee! I'm going well! And you? Thank you for tell me about the TV survey, it's interesting. In my age group, the most popular TV programs are news and weather, movies and sopa operas. I agree that survey because I like it. The least popular program in my age group is reality TV, game and talk shows, but I don't agree. In Brazil this type of programs is very commom. I spend a few hours a week watching TV but I enjoying watching sitcoms like House. His personality is ver interesting! Kisses! Valeria
    ",Kisses !
70,82282,92.0,br,10114,8,2,58,Reviewing a song for a website,"
      Home Improvement is a pleasant and smooth song by Josh Woodward, an american singer from a small town. The song uses currently situations to express what the singer feels with the development area. Whats the sense of all this home improvement? says the singer. It makes a point how building and rebuilting may not improve our lives. The song seems is good and the singer shares his longing with us. I like this song because the ritm of music compensate the negative issue!
    ",says the singer .
