,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
14,19816,88.0,id,503491,11,4,84,Writing up survey findings,"
      There are a lot of people in the world and they speak to  different languages. They use different ways to communicate with each other or receive information. As for me, I have been learning English and I think I used to speak with Russian accent. Nowadays the international language is English and we know that it is divided into few dialects. I would like to introduce and share some interesting information. 5000 people were asked some questions about their attitudes to voice and British English accents. Can you imagine that 81% of them said &quot;yes&quot; to the question - Do you change your voice depending on who you are talking about. I was surprised when  saw the result of the survey, 45 % of  people dislike Liverpool accent, though popular Beatles came from this city. Most people have moderately strong accent. You can analyse this survey findings and make up your point of view about the accents.
    ",Nowadays the international language is English and we know that it is divided into few dialects .
15,11797,94.0,id,508452,4,1,25,Writing about what you do,"
      I am freelance designer. I love my job becuase it very interesting. It's not boring and tiring job.I always have enough time to take a break. Sometimes it's difficult too. I often help people with my design works. Altough the money is not so much, I always enjoy my job.
    ",Sometimes it 's difficult too .
16,25482,96.0,id,537159,7,1,49,Giving instructions to play a game,"
      Mark an area about 8 meters x by 3 meters as the &quot;bowling alley&quot;. Use ten plastic bottles as the &quot;bowling pins&quot; - fill them with a little water to make them heavier. Line up in row the bottles of 4, then 3, then 2, then 1 - just like ten-pin bowling. Give a player a frisbee and allow to take two shots on each turn. Give player a total of ten turn each. Score one point for each pin that is knocked down. If a &quot;strike&quot; is scored (all the bottles are knocked down). takes the player two or more shots and add the points together. The winner is the player with the most points. Be careful, this game should not be played on very windy day!
    ",takes the player two or more shots and add the points together .
17,77465,70.0,id,549906,7,5,53,Taking part in a TV viewing survey,"
      In my country, the education trend is to give written tests to students twice a year. Teachers give tests to students to make important decisions. The students will fail the grade if they fail the tests. I'm disagree with that, i think sometimes there's students who really smart in practical but they doesnt really good in writing they will failed the grade. Thats not fair. In my opinion, it's better that they make writting tests and also practical tests to make important decisions for the students.
    ",Thats not fair .
18,56671,80.0,id,620786,4,2,26,Describing routines,"
      instruction for the housekeeper : walks the dog at garden everyday at 6am. gives the dog food twice everyday at 7am and 6pm. takes a bath the dog every Sunday to make sure that dog clean. goes the dog to the veterinarian once a year. cleans the dog house every Saturday.
    ",gives the dog food twice everyday at 7am and 6pm .
19,56671,80.0,id,620786,4,2,26,Describing routines,"
      instruction for the housekeeper : walks the dog at garden everyday at 6am. gives the dog food twice everyday at 7am and 6pm. takes a bath the dog every Sunday to make sure that dog clean. goes the dog to the veterinarian once a year. cleans the dog house every Saturday.
    ",takes a bath the dog every Sunday to make sure that dog clean .
20,56671,80.0,id,620786,4,2,26,Describing routines,"
      instruction for the housekeeper : walks the dog at garden everyday at 6am. gives the dog food twice everyday at 7am and 6pm. takes a bath the dog every Sunday to make sure that dog clean. goes the dog to the veterinarian once a year. cleans the dog house every Saturday.
    ",goes the dog to the veterinarian once a year .
21,56671,80.0,id,620786,4,2,26,Describing routines,"
      instruction for the housekeeper : walks the dog at garden everyday at 6am. gives the dog food twice everyday at 7am and 6pm. takes a bath the dog every Sunday to make sure that dog clean. goes the dog to the veterinarian once a year. cleans the dog house every Saturday.
    ",cleans the dog house every Saturday .
22,24492,70.0,id,624114,4,2,26,Describing routines,"
      Gets up at 7 am every day. Makes the breakfast at 7:30 am. Goes to the office at 8 am and back to the home at 6 pm. Make the dinner at 8 pm. Surfs the internet after eat dinner for 1 hour. Plays the football every Saturday morning.  Does the shopping every Saturday afternoon. I don't walk the dog because I don't have dog.
    ",Gets up at 7 am every day .
23,24492,70.0,id,624114,4,2,26,Describing routines,"
      Gets up at 7 am every day. Makes the breakfast at 7:30 am. Goes to the office at 8 am and back to the home at 6 pm. Make the dinner at 8 pm. Surfs the internet after eat dinner for 1 hour. Plays the football every Saturday morning.  Does the shopping every Saturday afternoon. I don't walk the dog because I don't have dog.
    ",Plays the football every Saturday morning .
24,24492,70.0,id,624114,4,2,26,Describing routines,"
      Gets up at 7 am every day. Makes the breakfast at 7:30 am. Goes to the office at 8 am and back to the home at 6 pm. Make the dinner at 8 pm. Surfs the internet after eat dinner for 1 hour. Plays the football every Saturday morning.  Does the shopping every Saturday afternoon. I don't walk the dog because I don't have dog.
    ",Does the shopping every Saturday afternoon .
25,1758,70.0,id,787436,5,5,37,Filling out an insurance claim form,"
      is one of her former student and had sex once with Linda Sinclair, the step mother Jason now.
    ","is one of her former student and had sex once with Linda Sinclair , the step mother Jason now ."
26,27286,100.0,id,958590,13,3,99,Comparing two demographic groups,"
      Corporate social responsibility (CSR) is a form of corporate self-regulation integrated into a business model. CSR is a process with the aim to increase responsibility for the company's actions and encourage a positive impact through its activities on the environment, consumers, employees, communities, stakeholders and all other members of the public sphere who may also be considered as stakeholders. I believe that companies should think about the profits of the company to fulfill the shareholder's interest. Moreover, companies must have responsibility to society. It is not only focus on the shareholders but also directors should also responsible to environment in running their business. One example to describe about CSR is Resort World Sentosa in Singapore. The company earn a lot of money every year, beside that they also care about environment in improving the lives of children and for, as well as developing their team members through work and play. Resorts World at Sentosa has made care for the community a cornerstone of its business philosophy. In their business, they continuously look towards green practices such as solar technology and tree conservation. They also care about Caring for the Poor and Needy and Advancing Worker's Welfare.%%
    ",Resorts World at Sentosa has made care for the community a cornerstone of its business philosophy .
27,166233,90.0,id,1035814,9,1,65,Giving feedback to a restaurant,"
      My friends and I recently ate at a new indonesian restaurant called &quot;Warung Gudeg&quot;. I had called to make reservations, and the server was very politely and friendly. She put us down for a 6.30 p.m. Reservation. When we arrived, the place looked beautiful and traditional. There were indonesia traditional lamp everywhere, and the server gave us a fantastic, free appetizer. Thats a indonesia cookies but it's looks like a candy. I ordered the special main course in that restaurant and the server gave me gudeg, and it came with cupful rice , sambal ,and chicken steam. It was unbelievable! As soon as we finished the main course, we both ordered the classic desert, the food was definitely not low-fat, but the chef said that it's mostly local and organic.everything was delicious and unusual, so we'll probably go again.
    ",Thats a indonesia cookies but it 's looks like a candy .
28,90402,90.0,id,1049662,13,1,97,Writing a campaign speech,"
      There are numbers of successful people around the globe, but among those great people there is on person totally attracted my attention. This person is a girl, and she's a Japanese. Japanese are very well-known for their passion on everything they are focusing themselves on. I really love seeing a passionate person doing their jobs. This girl's name is Minami Takahashi. She's a captain of a Japanese idol-group named AKB48. She is part of the first generation of AKB48 which began with the first audition in 2005. AKB48 is quite well known, especially in Indonesia after the total producer of AKB48 Yasushi Akimoto established the 1st overseas sister group in Jakarta, Indonesia, the name of the group is JKT48. While talking about the success of AKB48 we cannot leave the role of the members behind. is not only because of the bright masterplan constructed by the producer, but also because of the members who could fulfill their tasks and overcome the obstacles along the way. The role of Minami Takahashi has been always so crucial for the growth of the group. With all her might she pulled AKB48 passionately to the top.%%
    ","is not only because of the bright masterplan constructed by the producer , but also because of the members who could fulfill their tasks and overcome the obstacles along the way ."
29,41791,70.0,id,1060447,8,1,57,Writing a natural remedies pamphlet,"
      its a fantastic group band and i love it. they have an exciting arrangement of melodies. I am honestly interested in the melody created. The exciting part of the chorus melody. bass player have a nice melodies. This song is very rhythmic and makes the spirit. but why they have a tambour player? reduces the taste of this song. the melodies guitar simple but enjoy it. his voice is perfect for this song, but he could not take to the high sound. when listening to the lyrics of this song looks fit to make you sad with the happy rhythms. if there is no bass player of this song is not appealing
    ",reduces the taste of this song .
30,90317,90.0,id,1085618,7,1,49,Giving instructions to play a game,"
      i think i really optimistic about future. Because there will be more unbelievable things but we have to believe and it's real. Today, we can use Google Glass and nobody believe that human will use a goggle that can see and control anything. It's amazing so i believe there will be more optimistic thing that could make life getting easier. I'm not sure, but i believe someday i can fly from Jakarta to London only by one hour. Sounds impossible but i think someone will make the device to make it happen.
    ",Sounds impossible but i think someone will make the device to make it happen .
31,86170,70.0,id,1089081,14,1,105,Writing advertising copy,"
      For over the century, Century is a well known watch brand in the world. Our product is not only famous for its beautiful design, but also for its durability. Some watch brand maybe have a compelling design but lack of durability, and some more emphasis on durability but neglect the visual side. Thats the reason why Century has managed to be one of the top three watchmakers worldwide. &quot;Timeless beauty&quot; is a great slogan choice for our brand. This slogan combine two aspect of our major product advantages, compelling design and durability. With this slogan, our customer will perceive that Century watches is not only good as time marker, but also as lux jewelery. As for featuring image in our advertisement logo, we choose to use beautiful woman holding a bouquete of flower. Flower itself has been using for symbolise beauty. If we combine it with a woman, this will be a perfect combination. This image will be retouch with vintage color in order to match with &quot;timeless&quot; part of this slogan..
    ",Thats the reason why Century has managed to be one of the top three watchmakers worldwide .
32,86129,80.0,id,1116172,4,3,27,Writing a party invitation,"
      There was theft at house of a cross of my house last month.  the thieves broken in front of door of the house. Thieves holding homeowners and stole gold jewelery and cash from inside the closet. Two hours later, the police just came in the house, but the thieves were gone without a trace of its existence can be. It was really scary.
    ",Thieves holding homeowners and stole gold jewelery and cash from inside the closet .
33,62697,90.0,id,1194119,5,5,37,Filling out an insurance claim form,"
      &quot;The Wolf of Wall Street&quot; is the last movie i was see. What an Incredible movie! It was a dark comedy who directed by Martin Scorsese. The film star is Leonardo DiCaprio as Beltfort, as a New York stockbroker who runs a firm that engages in security fraud and corruption on Wall Street in ####s. My country is being vigorous in fighting corruption, but there are still many who do not know or they have the wrong perception about corruption. It became a very good movie for me even for my country because this film shows how corrupt it really is. The plot is very realistic, showing how someone who really struggled from the bottom and the pursuit of the establishment. Shows how fraud and corruption that exists, shows that human beings are very greedy indeed. And then the story ends by life ruined because of corruption.
    ","Shows how fraud and corruption that exists , shows that human beings are very greedy indeed ."
34,159479,90.0,id,1205995,7,3,51,Writing a job advertisement,"
      To : Human Recources Department Manager IXW Corporation Iam writing in response to your advertisement in Jobfind.org for a computer programmer. My name is Novitasari, I'm 28 years old, Graduated of bachelor degree in major computer science with gpa 3.37. I have a certificate in computer programing and four years experience in the business. Iam a hardworking, motivated person, I love a challenge. I have enclosed my resume. Iam available for an interview and I can reach in my cellphone at +##########. I'm looking forward to hearing from you, Thanks &amp; Best Regards, Novitasari
    ","Iam a hardworking , motivated person , I love a challenge ."
35,163921,90.0,id,1211025,10,4,76,Applying to be a fitness trainer,"
      Potential properties details for Mrs. Blight's and family: 1. Cottage - Price : 200,000 Euros -Location: Ithaca Island -View : Lefki sunset between Kefalonia and Ithaca -Condition: *Recently renovated with a brand new bathroom added BUT needs new roof. *Only 1 bedroom, BUT could build 2 more -Term(s): Would have to apply for rights to rent it out 2. Hamilton House -Price: 1.5 million Euros -Location: Kioni, Ithaca Island -View : Seafront -Condition: *Needs some restoration but has amazing history. *Enough land to build another property *5 bedrooms -Term(s): *Can not be demolished *Can legally rent it out as is 3. New Apartments - Price : 160,000 Euros each -Location: Ithaca -View : Vathy bay view -Condition: * Not really suitable but could possibly buy two apartments and join them together to have 4 bedrooms *Don't have to make renovations as is all included in price *Brand new 4. Villa and business -Price: 450,000 Euros -Location: Vathy, capital of Ithaca Island -View : Village, mountain, bay -Condition: *Not really a holiday house, is more like hotel but could rent rooms out at the same time as being there.%%
    ","* Only 1 bedroom , BUT could build 2 more -Term ( s ) : Would have to apply for rights to rent it out 2 ."
