,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
13,83065,83.0,ru,58183,13,1,97,Writing a campaign speech,"
      Hi, everybody! Im the candidate for student council president. I know what you are thinking about! You think what the hell does she need it for?! This is the presidential election but not a beauty contest! And you are right!!! But could you think about your words please??! Does the fact that Im here today mean that I can and Im able to reach my goals!!?? I can get my way!!!! If I could put the mens world (the world of politics) in order I will be able to put this school in order. But what kind of order in this school will be we must consider together! All together! You and me!!Im suggesting you my ideas and you will suggest yours ideas (if you want))). OK? At first Ill change the schools timetable! In my opinion it should be more flexible. You will be able to form your own schedule.Secondly, teambuilding will be an obligatory part of school schedule. Once a half of year or quarterly we will organize a corporative activities (holidays) in which all members of the school (students and teachers) will take part. It wont be a day of week-end! It will be a day during a week. Instead of having lessons we will have a fun sport and communicational activities somewhere in wood or country-side. It will be like a day of heaths. And it will be best chance to know much better than during a studying process. We will become friends!So! Could I count on you, my dear friends!!
    ",Im the candidate for student council president .
14,83065,83.0,ru,58183,13,1,97,Writing a campaign speech,"
      Hi, everybody! Im the candidate for student council president. I know what you are thinking about! You think what the hell does she need it for?! This is the presidential election but not a beauty contest! And you are right!!! But could you think about your words please??! Does the fact that Im here today mean that I can and Im able to reach my goals!!?? I can get my way!!!! If I could put the mens world (the world of politics) in order I will be able to put this school in order. But what kind of order in this school will be we must consider together! All together! You and me!!Im suggesting you my ideas and you will suggest yours ideas (if you want))). OK? At first Ill change the schools timetable! In my opinion it should be more flexible. You will be able to form your own schedule.Secondly, teambuilding will be an obligatory part of school schedule. Once a half of year or quarterly we will organize a corporative activities (holidays) in which all members of the school (students and teachers) will take part. It wont be a day of week-end! It will be a day during a week. Instead of having lessons we will have a fun sport and communicational activities somewhere in wood or country-side. It will be like a day of heaths. And it will be best chance to know much better than during a studying process. We will become friends!So! Could I count on you, my dear friends!!
    ",Does the fact that Im here today mean that I can and Im able to reach my goals !
15,149320,88.0,ru,58205,5,4,36,Giving instructions to a house-sitter,"
      Hello my friend! I hope you will help me and care about  my plants and pets.You have to water  plants every day! It's very important, don't forget it! Also you should feed  dogs every night! Don't forget  feed  fish and birds! My parrots need food after  morning, but  fish need it in  afternoon. And one of the most important activities, which you should do its  a  walk with my dogs twice a day. But be careful, don't walk  in the rain!Don't forget get  out the trash once a week and twice a week  clean the house and sweep the floor!Thanks a lot my dear friend!
    ",Thanks a lot my dear friend !
16,121130,99.0,ru,58295,6,4,44,Writing a resume,"
      Tamara Kommar My Contacts: phone #########, e-mail xxx@job.com Mission Statement  Im looking for a job that allows me to use my knowledge and experience in Marketing. Education - Masters Degree in Marketing Faculty of Marketing and Public Relations Professional Experience : 2009 Corporate Marketing Manager -Optimized cost . -Products initiatives integration into corporate platforms. 2007 Marketing Specialist, Event Manager - Supporting corporate site: newsflash updates, updating products content. - Arranging joint marketing programs with corporate partners. Preparing materials for presenting these programs and making reports on it. Professional skills - Computer proficiency: extensive experience with MS Office, Corel Draw, Internet/e-mail. Experience with website promotion, content management (authoring, editing and placing site content). Experience writing and publishing articles on-demand. Personal characteristics - Im outgoing, hard-working, reliable and organized.
    ",-Products initiatives integration into corporate platforms .
17,90010,94.0,ru,58466,9,4,68,Signing a waiver to go skydiving,"
      Dear Steve! Thanks a lot for your answer. I feel shy because of my lack of experience. But thanks to you I understand perfectly all issues now, especially about insurance policy and other difficult questions. In conclusion I have only two important questions. First of all, I want to know a destination of the skydiving camp. I need properly plane my way there. In the second place, what I need to have with me? What clothes I need to wear for my comfort? Thanks a lot for your patience. Truly yours, Irina.
    ",Thanks a lot for your answer .
18,90010,94.0,ru,58466,9,4,68,Signing a waiver to go skydiving,"
      Dear Steve! Thanks a lot for your answer. I feel shy because of my lack of experience. But thanks to you I understand perfectly all issues now, especially about insurance policy and other difficult questions. In conclusion I have only two important questions. First of all, I want to know a destination of the skydiving camp. I need properly plane my way there. In the second place, what I need to have with me? What clothes I need to wear for my comfort? Thanks a lot for your patience. Truly yours, Irina.
    ",Thanks a lot for your patience .
19,153208,98.0,ru,58554,2,2,10,Writing a birthday invitation,"
      Im 34 yers old on Saturday, June 4rd, and Im having a party. Lets eat cake, dance and sing. The party is at my house. It starts at 7 o'clock. Hope you can come! Tatiana
    ","Lets eat cake , dance and sing ."
20,69295,95.0,ru,58700,4,1,25,Writing about what you do,"
      I am a copywriter and I work at home. I am a freelancer, that's why I don't have a boss or an office to work in. I also choose by myself, when to start and to finish my work. I'm usually very busy and rarely take breaks. I often write emails and talk on the phone. When I want to improve my skills, I go on business trip. I can work everywhere, if there is a good Internet connection. I love my job. Sometimes it can be a little boring, but usually it's really interesting. After work I usually feel a little tired.
    ","Sometimes it can be a little boring , but usually it 's really interesting ."
21,69493,85.0,ru,58753,9,4,68,Signing a waiver to go skydiving,"
      Hi. Thanks a lot for your explanations. I think I'm ready for my first tandem jump but before it I want to go to my doctor to assure that I'm in good health and have no heart conditions. Then I want to buy an insurance package to be sure that I will receive compensation if I'm injured. Also I hope that your company will provide me the safety advice that will help me to avoid any injury. I will inform you about my readiness to sigh the waiver. Best regards, XXX.
    ",Thanks a lot for your explanations .
22,37194,96.0,ru,59104,1,5,5,Updating your online profile,"
      My names Svetlana. Im thirty three year old. Im from Russia. I live in Moscow. I work in office. Im a manager. I like my job.
    ",Im a manager .
23,37194,86.0,ru,59125,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon.  Plays computer games at 6pm.  Watches movies on Saturday at 5pm. Granny Does the laundry on Tuesday afternoon.  Does  gardening in the morning.  Sets the table at 6pm every evening.Me Feed the dog at 8am every day Walk the dog inn the aftenoon. Feed the dog again at 5pm every day
    ",Plays computer games at 6pm .
24,37194,86.0,ru,59125,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon.  Plays computer games at 6pm.  Watches movies on Saturday at 5pm. Granny Does the laundry on Tuesday afternoon.  Does  gardening in the morning.  Sets the table at 6pm every evening.Me Feed the dog at 8am every day Walk the dog inn the aftenoon. Feed the dog again at 5pm every day
    ",Does gardening in the morning .
25,37194,86.0,ru,59125,4,2,26,Describing routines,"
      Sean Plays basketball every afternoon.  Plays computer games at 6pm.  Watches movies on Saturday at 5pm. Granny Does the laundry on Tuesday afternoon.  Does  gardening in the morning.  Sets the table at 6pm every evening.Me Feed the dog at 8am every day Walk the dog inn the aftenoon. Feed the dog again at 5pm every day
    ",Sets the table at 6pm every evening.Me Feed the dog at 8am every day Walk the dog inn the aftenoon .
26,22997,87.0,ru,59275,10,6,78,Describing a terrifying experience,"
      The most terrifying day in Meg's life One girl, let us call her as Meg, was going to work as usual round about eight o'clock. She went into The Coffee Pot, and came out carrying a take-up in one hand and a laptop in the other hand. Suddenly she saw a young couple that was vandalizing the local newsagents. Then the young women came at her waving a gun! Meg was astonishing and coundn't remember a women's face. Meg was ferrified the women was going to shoot her. After a few seconds th women grabbed Meg's laptop and ran off. A passer-by chased her and caught her . Somehow she managed to escape. Turns out the women was a teenage boy! The police haven't caught a couple yet and Meg is still scared.
    ",Turns out the women was a teenage boy !
27,22997,87.0,ru,59299,13,6,102,Writing a brochure for a museum,"
      The Impressionist Wing Impressionism began in Paris as a reaction to a very formal an rigid style of painting. Impressionsts painters preffered to paint outside and they studied the effects of light. &quot;The Road Bridge at Argenteuil&quot; by Claude Monet,1874 The painting shows the River Seine and its boats. One of the characteristics of impessionism is using the complimentary colors as seen in the painting. Monet and other impressionsts wanted to capture the effects of lights, to convey their sensory experience. This exhibit ends in January, 3rd. The Expressionist Wing The expressionist's movement was orginized by two groups of German painters: The Bridge and The Blue Rider. Blue Rider artists included Franz Marc, Paul Knee and Wassily Kandinsky. &quot;The Blue Rider&quot; by Franz Marc Marc devoted much of his career to paint horses. He experimented with bold colors to express a primitive energy of animals. This movement was ended by outbreake WW1. The Cubist Wing. Cubism was initiated by Pablo Picasso and George Braque in Paris before WW1. In this movement all is reduced to geometrical forms and fragmentation. Cubism is forerunner of abstract art. &quot;Le Jour&quot; by George Braque , 1929 Objects are fragmentes as if seen from multiple viewpoints, but on the other hand, the composition is well-balanced.
    ",Impressionsts painters preffered to paint outside and they studied the effects of light .
28,34398,79.0,ru,59528,4,4,28,Writing about what you like doing,"
      Hi, Peter! I realy don't knew what I want to do my birthday. Thanks a lot. You halped me. I don't like surfing, because It's too dangerous, I don't like also scuba diving. It's interedting, but I don't go very much. I like sailing, because It's very fun, but It's not easy enough for me. I like play football and badminton, because It's exiting. I can play the guiter too and piano. We with you and Patrick'll play the musical instruments. Yes, It's be a great party. Best wishes, Anna
    ",Thanks a lot .
29,78119,75.0,ru,59558,1,1,1,Introducing yourself by email,"
      Good day! Lets get ascquanted! My name is Natalia. I'm 35 years old. I'm a doctor. I'm not very tall, slim, brown-eyed blonde. I have two sons, their name is Lev and the Anton. I love them. My hobbies are reading, ice skating and classes for my children. With best wishes!
    ",Lets get ascquanted !
30,172271,92.0,ru,59848,9,1,65,Giving feedback to a restaurant,"
      I like this restaurant very much. Food here is always good. They have very nice salad with fresh vegetables and cheese. Steak is a little undercooked but very soft and delicious. It served with fried potatoes and vegetables. But don't try fish here! It's realy awful! Looks like a peace of floor cloth and smells like dirty water. Service is Ok. Waiters are always smily and polite. I recomend you visit this place with your friends next week - They will have special summer menu. I think it will be interesting. :)
    ",Looks like a peace of floor cloth and smells like dirty water .
31,131244,88.0,ru,60174,3,8,24,Choosing a birthday present,"
      Hi! Thats great! I think she needs to donate a book, flovers and chokolate I have 10 dollars. Let's gave her a bouquet of roses and chokolate. Let's meet tomorrow near a supermarket. Bye!
    ",Thats great !
32,95678,85.0,ru,60239,6,5,45,Writing on the family blog,"
      My brother Kostya a bit younger than me. He finished university at last year. Now we live together in one flat. He is easy-going, interesting and kind young person. Kostya big fan bike with fixed-gear. Is his hobby. My parents, Leonid and Larisa, live in another city. They are different. Father is wise but have a hot temper. Mom is quiet and careful.
    ",Is his hobby .
33,6409,85.0,ru,60641,3,8,24,Choosing a birthday present,"
      Hi,So, our teacher likes books, flowers and chocolate. Lets buy for presents a bunch of red roses, a bar of milk dark chocolate and a book of poems. I hope shell be happy.See you.
    ","Lets buy for presents a bunch of red roses , a bar of milk dark chocolate and a book of poems ."
34,91558,89.0,ru,61232,11,3,83,Writing an advertising blurb,"
      New product! The last achievements of the science- the Teen Translator! Size of a cigarette box, 100 phrases, 60 languages, weighs 20 ozs. The price is $270. If you don't like our product during the week, we will refund your money. The best helper in the travel is the Transformer Translator. The unique selling points of this product is that it listens to your pronunciation and corrects in 50 languages! The palm-size. Translates 500 useful phrases into 50 languages, there is a world time zone clock, converter, headphone set, world radio, pedometer. Weights 10 ozs. The price is $235. The model is convenient and functional. The last model is the translator 2 co. It costs $200 and you receive assistance in communicating in a foreing language. The palm-size. It translates 500 useful phrases in 50 languages . Weighs 50 ozs. The packaging arrangement includes a free battery.
    ","Translates 500 useful phrases into 50 languages , there is a world time zone clock , converter , headphone set , world radio , pedometer ."
35,91558,89.0,ru,61232,11,3,83,Writing an advertising blurb,"
      New product! The last achievements of the science- the Teen Translator! Size of a cigarette box, 100 phrases, 60 languages, weighs 20 ozs. The price is $270. If you don't like our product during the week, we will refund your money. The best helper in the travel is the Transformer Translator. The unique selling points of this product is that it listens to your pronunciation and corrects in 50 languages! The palm-size. Translates 500 useful phrases into 50 languages, there is a world time zone clock, converter, headphone set, world radio, pedometer. Weights 10 ozs. The price is $235. The model is convenient and functional. The last model is the translator 2 co. It costs $200 and you receive assistance in communicating in a foreing language. The palm-size. It translates 500 useful phrases in 50 languages . Weighs 50 ozs. The packaging arrangement includes a free battery.
    ",Weighs 50 ozs .
36,26942,94.0,ru,61330,5,2,34,Writing a holiday postcard,"
      Hi, dear Mom. I hope you are fine. I am in Santa Monica, California. I am with my friend Marina. We are staying in 5 stars hotel. Today it is going to rain all afternoon here. It is going to be very wet, but I don&quot;t worry, because I am going to visit the museum. It will be interesting for me. In the evening I am going to eat at one of the great restaurants. Tomorrow the weather is going to be great!!! It is going to be very hot and sunny. It is going to be 108 degrees Fahrenheit, so we are going to the beach. Says - there are very beautiful beach here. I am taking an sunscreen, sunglasses and beachtowel and bathing suit. In the evening We are going to dance in the discobar. See you soon))))) Venera
    ",Says - there are very beautiful beach here .
37,47554,94.0,ru,61539,10,1,73,Helping a friend find a job,"
      Hey, Anna! I have found an absolutely amazing job for you. I really want to encourage you for this position. Let me tell you why you should apply for it. If i am right your wish to get an exciting job. I bet this one is for you - it is a position of a zookeeper in our new zoo. And be sure, it is not a position of a ticket officer! You are going to work with animals! Most time you are will work outdoors. Isn't it totally exciting to contact with animals - prepare food for them and feed them. Isn't it amazing, I know you love animals. Well anyway, i urge you to consider this opportunity. Kisses, Severin. P.S. let me know about your desicion, call me.
    ",Is n't it totally exciting to contact with animals - prepare food for them and feed them .
38,47554,94.0,ru,61539,10,1,73,Helping a friend find a job,"
      Hey, Anna! I have found an absolutely amazing job for you. I really want to encourage you for this position. Let me tell you why you should apply for it. If i am right your wish to get an exciting job. I bet this one is for you - it is a position of a zookeeper in our new zoo. And be sure, it is not a position of a ticket officer! You are going to work with animals! Most time you are will work outdoors. Isn't it totally exciting to contact with animals - prepare food for them and feed them. Isn't it amazing, I know you love animals. Well anyway, i urge you to consider this opportunity. Kisses, Severin. P.S. let me know about your desicion, call me.
    ","Is n't it amazing , I know you love animals ."
39,137566,85.0,ru,61944,5,4,36,Giving instructions to a house-sitter,"
      Feed the fish in the afternoon three time on week. Water the plants every day. Walk with dogs twise a day. Feeds the dogs every night.
    ",Feeds the dogs every night .
40,9612,88.0,ru,62042,13,3,99,Comparing two demographic groups,"
      Today we need to choose the demographic group for our new magazine. Its known that women more interested in staff like clothes, make-up, relationship and so on. Thats why there so many magazines which write about everything like that. So theres lot of competition on this market. However new studies show that 47% of men between 18 to24 purchase at least one magazine a month. On the contrarily only 29% of young women do the same. So, to my mind, we need to latch on this trend. But theres a catch. On the one hand we know theres no strong competition between mens magazines, on the other hand we need to specify the topics. We need to understand clearly who our reader is. Is he a businessman, a hunter, a teenager or a computer geek. Experts argue that you cant combine different spheres of life in one magazine, but maybe we should try. Well make our product universal and not only men will be interested in that, but also women.
    ","Is he a businessman , a hunter , a teenager or a computer geek ."
41,28573,98.0,ru,62052,2,2,10,Writing a birthday invitation,"
      Hi! Im 28 on Saturday! Im having a party in the restorant &quot;Grand Palace&quot;. Lets eat very tasty food, listen music, dance and talk. The party starts at 7:30. Hope you can come! 'Aleksandr
    ","Lets eat very tasty food , listen music , dance and talk ."
42,165282,91.0,ru,62056,4,1,25,Writing about what you do,"
      My name's Elena. I'm a manager. I work in the big company. I buy goods for my company. I Usually sit at the desk, write and send emails, talk on the phone a lot. Sometimes I go on a business trips. Sometimes I have a meetings with our clients. I usually work long hours and take short breaks. I go home late. I don't like my job. Sometimes it makes me very tired but I get to meet my friends and talk with them and that makes me feel good.
    ",Sometimes it makes me very tired but I get to meet my friends and talk with them and that makes me feel good .
43,25345,85.0,ru,62765,7,6,54,Issuing a written warning,"
      Doesn't think about teamwork... Updates of databases - none You untidy with routine Has been late for several things You should and you have to be Be more communicate towards teamwork Which you have you have to safe Be more tidy and more ace In your business and your deals Would be great whole time your day And for you and collegues too Glad to meet you so much too.
    ",Does n't think about teamwork ... Updates of databases - none You untidy with routine Has been late for several things You should and you have to be Be more communicate towards teamwork Which you have you have to safe Be more tidy and more ace In your business and your deals Would be great whole time your day And for you and collegues too Glad to meet you so much too .
44,65112,94.0,ru,63572,6,5,45,Writing on the family blog,"
      I and Ann are twine. We are both beautiful and clever. But we are so different! Im a bit shy, but once I get to know someone I enjoy talking. Ann is neither shy nor patient.I think Im polite and considerate. Ann is easy-going and funny. I get angry because she isnt organized. She gets angry because I am thoughtfull. But we love each other. 
    ","Im a bit shy , but once I get to know someone I enjoy talking ."
45,115912,95.0,ru,63585,7,2,50,Planning for the future,"
      Career planFirst, I am going to make a &quot;perfect CV&quot;. Sounds like a great idea. After that I want to compare my own CV with &quot;perfect CV&quot; and find some disadvantages which I have to remove as soon as possible. Next, I will practice doing job interviews using type questions. Then, I will send my CV to recruitment agency and visit some career fairs. It is a good opportunity to meet potential employers. The Fouth stage of my plan is choosing the most interesting job.Finally, I will work hard to get greate work expirience.
    ",Sounds like a great idea .
46,88628,85.0,ru,64061,10,5,77,Finding a home for a wealthy client,"
      Following Mrs. Blight's request I've found four buildings she would be interested in.1) A cottage. It's located in a picturesque place. Have been recently renovated, but needs a new roof. There is 1 bedroom living room, so it could be small for the whole family.2) Hamilton House. A historic bulding located just near the seafront. There is a EOT hotelier license, so it'll be a good investment. Needs to be renovated, as it's been built in 1892. There is a place enough to build a house near the seafront. It's definetly ozzes with magic, and it will fit all the requirements of Mrs. Blight.3) New apartments. It's possible to buy apartments or the apartment building itself. There will be a good investment. Isn't located in seafront. Apratments aren't spacious enough for the whole family.4) Villa. It's an existing holiday rental business, so there won't be legal problems. There is a space sufficient for all the family and enaugh room for renting. Close to beaches. No need to be renovated.
    ","Needs to be renovated , as it 's been built in 1892 ."
47,88628,85.0,ru,64061,10,5,77,Finding a home for a wealthy client,"
      Following Mrs. Blight's request I've found four buildings she would be interested in.1) A cottage. It's located in a picturesque place. Have been recently renovated, but needs a new roof. There is 1 bedroom living room, so it could be small for the whole family.2) Hamilton House. A historic bulding located just near the seafront. There is a EOT hotelier license, so it'll be a good investment. Needs to be renovated, as it's been built in 1892. There is a place enough to build a house near the seafront. It's definetly ozzes with magic, and it will fit all the requirements of Mrs. Blight.3) New apartments. It's possible to buy apartments or the apartment building itself. There will be a good investment. Isn't located in seafront. Apratments aren't spacious enough for the whole family.4) Villa. It's an existing holiday rental business, so there won't be legal problems. There is a space sufficient for all the family and enaugh room for renting. Close to beaches. No need to be renovated.
    ",Is n't located in seafront .
48,14606,88.0,ru,64500,7,2,50,Planning for the future,"
      Career Plan.Name: Olesya R.1.First, I'm going to improve my English, because it's important for my future job.2.Next, I'm going to brush up my knowledge of a International Financial Reporting Standarts.3.Another thing I would like to do is do sport. For example, it will be aerobics. Nowadays it's so important to have a good health.4.The forth stage of my plan is attend a careers fair to meet my future employers.5.Finally, I'll go to the interviews to different companies. And after that I'll choose the best job in a good developing company!P.S. It's my perfect career plan to the next five month.
    ","Nowadays it 's so important to have a good health.4.The forth stage of my plan is attend a careers fair to meet my future employers.5.Finally , I 'll go to the interviews to different companies ."
49,129466,94.0,ru,64846,7,1,49,Giving instructions to play a game,"
      All children are devided into two teams. Each team stand in five metres behind one big bind. Each team has several balls different types: two volleyballs, two soccer balls, two rugby balls, two ping-pong balls. First member of team throw the ball of any type in the bin. If successfully, the ball puts aside of the bin and he takes another one, if not, this member stands in the queue of his team. Wins that team, which have minimum balls in the bin.
    ","Wins that team , which have minimum balls in the bin ."
50,74545,90.0,ru,64973,8,5,61,Selling items in an online auction,"
      I'm selling this smartphone. It's called HTC HD2. HD2 was the very best smartphone 2 years ago. Is is very functional device. You can use it anywhere. Even now this smartphone remains fashionable and popular. HD2 has the best sound and sight you can get on any mobile device. HD2 has very big screen. Due to big screen HD2 is quickly discharged. But I'm selling this smartphone with the accumulator of the raised capacity. With it the running time increases in 2 times! Now I'm selling HD2 with 50 percent discount!
    ",Is is very functional device .
51,45695,90.0,ru,65157,2,2,10,Writing a birthday invitation,"
      Hi! Im 25 on Sunday. Im having a party at my house. Lets eat cake, dance and sing. The party starts at 8:30. Hope you can come!' Lera.
    ","Lets eat cake , dance and sing ."
52,117128,96.0,ru,65744,4,4,28,Writing about what you like doing,"
      Hi Dillon! Thanks a lot of your wishes. I think, that my birthday will be the best in San Diego. I don't like surfing because I can't swim. I don't like scuba-diving. I know it's interesting but it's too dangerous for me. Yes, I like sailing. It's fun. Why don't we go shopping in another day? I'd like to go to the club. I like dancing. It's too exciting. Do you like dancing? I can play the flute and the piano. I can't sing very well. I don't like playing badminton or basketball. It's too tiring for me. Would you like to play chess? I think chess is interesting. See you soon. Your friend Maria.
    ",Thanks a lot of your wishes .
53,111509,90.0,ru,65984,2,3,11,Writing a weather guide for your city,"
      Moscow's spring is the best season for my. It's cool and sunny. Sometimes it's sunny and warm. Sometimes it's rainy. I don't like rainy weather. In summer it is too hot. In winter it is too cold. Autumn usually cool and rainy. In spring I like go to walk and go sightseeing with my freinds.
    ",Sometimes it 's sunny and warm .
54,111509,90.0,ru,65984,2,3,11,Writing a weather guide for your city,"
      Moscow's spring is the best season for my. It's cool and sunny. Sometimes it's sunny and warm. Sometimes it's rainy. I don't like rainy weather. In summer it is too hot. In winter it is too cold. Autumn usually cool and rainy. In spring I like go to walk and go sightseeing with my freinds.
    ",Sometimes it 's rainy .
55,30725,85.0,ru,66022,11,1,81,Writing a movie review,"
      O, brother, where art thou? (2000) was directed by Joel and Ethan Coen based on Homers Odyssey as they say. The main star is George Clooney. The story set in 1937 somewhere near the Mississippi. Ulysses Evert McGill (George Clooney) and his friends (they are friends just because they are linked by one chain in prison) are escaping from prison and traveling in rural Mississippi looking for a treasure. In fact there is no any treasure, McGill just want to prevent his ex-wife marriage. This is delightful absurd social satire with unpredictable plot and an great variety of colour background features. Its hard to say for me if the description of society of US South in 1937 is correct enough, but we can surely say the humour is quite modern. Starring George Clooney looks quite naturally as an escaped prisoner. Two thumbs up!
    ",Ulysses Evert McGill ( George Clooney ) and his friends ( they are friends just because they are linked by one chain in prison ) are escaping from prison and traveling in rural Mississippi looking for a treasure .
